id_apolice,id_veiculo,cpf_segurado,data_inicio_vigencia,cobertura
47614,46614,CPF_719,2025-04-24,Roubo/Furto
47615,46615,CPF_642,2025-05-26,Total
47616,46616,CPF_417,2025-04-25,Total
47617,46617,CPF_307,2025-06-30,Terceiros
47618,46618,CPF_183,2025-10-31,Terceiros
47619,46619,CPF_613,2026-02-08,Total
47620,46620,CPF_783,2025-07-14,Terceiros
47621,46621,CPF_542,2025-08-26,Roubo/Furto
47622,46622,CPF_355,2025-06-20,Terceiros
47623,46623,CPF_99,2025-05-15,Terceiros
47624,46624,CPF_505,2025-12-22,Roubo/Furto
47625,46625,CPF_555,2025-06-24,Terceiros
47626,46626,CPF_703,2025-12-14,Total
47627,46627,CPF_395,2025-04-09,Total
47628,46628,CPF_648,2025-09-07,Roubo/Furto
47629,46629,CPF_219,2025-09-20,Total
47630,46630,CPF_746,2025-11-14,Terceiros
47631,46631,CPF_874,2025-04-07,Terceiros
47632,46632,CPF_977,2025-04-11,Terceiros
47633,46633,CPF_363,2025-07-22,Terceiros
47634,46634,CPF_364,2025-10-20,Terceiros
47635,46635,CPF_618,2026-03-22,Terceiros
47636,46636,CPF_343,2026-03-15,Total
47637,46637,CPF_385,2025-10-10,Terceiros
47638,46638,CPF_441,2025-09-03,Roubo/Furto
47639,46639,CPF_785,2025-12-27,Roubo/Furto
47640,46640,CPF_493,2025-09-01,Roubo/Furto
47641,46641,CPF_612,2025-06-30,Total
47642,46642,CPF_879,2026-02-07,Terceiros
47643,46643,CPF_264,2025-07-05,Total
47644,46644,CPF_223,2026-01-27,Terceiros
47645,46645,CPF_323,2025-05-12,Total
47646,46646,CPF_912,2025-04-23,Total
47647,46647,CPF_935,2026-03-18,Total
47648,46648,CPF_253,2025-09-21,Terceiros
47649,46649,CPF_940,2026-03-16,Terceiros
47650,46650,CPF_168,2025-04-18,Terceiros
47651,46651,CPF_957,2025-08-16,Terceiros
47652,46652,CPF_176,2025-08-31,Roubo/Furto
47653,46653,CPF_178,2025-08-24,Total
47654,46654,CPF_708,2025-05-18,Terceiros
47655,46655,CPF_859,2025-07-11,Roubo/Furto
47656,46656,CPF_55,2025-04-10,Terceiros
47657,46657,CPF_252,2025-04-26,Total
47658,46658,CPF_311,2026-04-03,Terceiros
47659,46659,CPF_732,2026-01-12,Total
47660,46660,CPF_382,2026-01-22,Roubo/Furto
47661,46661,CPF_706,2025-07-21,Total
47662,46662,CPF_426,2025-07-26,Terceiros
47663,46663,CPF_178,2025-12-21,Total
47664,46664,CPF_358,2025-04-12,Roubo/Furto
47665,46665,CPF_378,2025-12-03,Total
47666,46666,CPF_721,2026-03-22,Roubo/Furto
47667,46667,CPF_676,2025-12-23,Terceiros
47668,46668,CPF_990,2025-12-09,Roubo/Furto
47669,46669,CPF_517,2025-07-14,Roubo/Furto
47670,46670,CPF_335,2026-02-02,Terceiros
47671,46671,CPF_82,2025-12-26,Terceiros
47672,46672,CPF_845,2025-05-07,Terceiros
47673,46673,CPF_998,2025-09-18,Roubo/Furto
47674,46674,CPF_697,2025-12-28,Total
47675,46675,CPF_523,2026-03-02,Total
47676,46676,CPF_608,2026-02-05,Total
47677,46677,CPF_559,2026-01-03,Total
47678,46678,CPF_236,2025-07-06,Total
47679,46679,CPF_710,2026-02-28,Terceiros
47680,46680,CPF_418,2026-02-09,Terceiros
47681,46681,CPF_667,2025-04-09,Roubo/Furto
47682,46682,CPF_214,2026-03-05,Total
47683,46683,CPF_917,2025-09-09,Total
47684,46684,CPF_68,2026-01-30,Total
47685,46685,CPF_452,2025-04-23,Roubo/Furto
47686,46686,CPF_574,2026-03-04,Total
47687,46687,CPF_685,2026-02-27,Terceiros
47688,46688,CPF_187,2025-10-30,Total
47689,46689,CPF_749,2025-07-17,Roubo/Furto
47690,46690,CPF_363,2025-04-15,Total
47691,46691,CPF_836,2025-06-28,Terceiros
47692,46692,CPF_680,2025-04-10,Terceiros
47693,46693,CPF_173,2025-06-05,Terceiros
47694,46694,CPF_937,2025-07-03,Total
47695,46695,CPF_103,2026-01-18,Total
47696,46696,CPF_281,2025-05-06,Total
47697,46697,CPF_606,2025-07-10,Total
47698,46698,CPF_202,2026-01-06,Terceiros
47699,46699,CPF_250,2025-06-03,Terceiros
47700,46700,CPF_255,2025-09-08,Terceiros
47701,46701,CPF_894,2025-09-24,Terceiros
47702,46702,CPF_6,2025-07-05,Roubo/Furto
47703,46703,CPF_763,2025-06-30,Roubo/Furto
47704,46704,CPF_601,2025-10-09,Terceiros
47705,46705,CPF_258,2026-03-12,Total
47706,46706,CPF_833,2025-07-22,Terceiros
47707,46707,CPF_733,2025-06-20,Terceiros
47708,46708,CPF_213,2025-07-31,Roubo/Furto
47709,46709,CPF_882,2025-12-11,Roubo/Furto
47710,46710,CPF_358,2025-12-04,Terceiros
47711,46711,CPF_990,2025-05-29,Total
47712,46712,CPF_225,2025-06-06,Terceiros
47713,46713,CPF_26,2026-01-23,Roubo/Furto
47714,46714,CPF_380,2025-10-26,Terceiros
47715,46715,CPF_364,2025-10-10,Terceiros
47716,46716,CPF_762,2025-04-25,Total
47717,46717,CPF_240,2025-06-09,Terceiros
47718,46718,CPF_132,2025-08-17,Roubo/Furto
47719,46719,CPF_337,2025-09-20,Roubo/Furto
47720,46720,CPF_830,2025-07-12,Total
47721,46721,CPF_227,2025-07-15,Terceiros
47722,46722,CPF_245,2026-03-16,Terceiros
47723,46723,CPF_111,2025-11-30,Terceiros
47724,46724,CPF_277,2026-02-28,Total
47725,46725,CPF_808,2025-08-06,Terceiros
47726,46726,CPF_53,2025-07-07,Terceiros
47727,46727,CPF_988,2025-07-28,Terceiros
47728,46728,CPF_661,2025-10-31,Terceiros
47729,46729,CPF_231,2025-09-14,Roubo/Furto
47730,46730,CPF_444,2025-08-24,Roubo/Furto
47731,46731,CPF_354,2025-04-28,Terceiros
47732,46732,CPF_897,2026-04-02,Terceiros
47733,46733,CPF_755,2025-12-01,Terceiros
47734,46734,CPF_605,2025-10-11,Total
47735,46735,CPF_781,2025-10-24,Total
47736,46736,CPF_13,2025-12-09,Terceiros
47737,46737,CPF_576,2025-11-18,Total
47738,46738,CPF_972,2025-08-26,Total
47739,46739,CPF_229,2025-09-06,Roubo/Furto
47740,46740,CPF_700,2025-07-12,Total
47741,46741,CPF_671,2025-04-09,Terceiros
47742,46742,CPF_502,2025-05-24,Roubo/Furto
47743,46743,CPF_972,2025-12-08,Roubo/Furto
47744,46744,CPF_324,2025-11-14,Total
47745,46745,CPF_36,2025-11-18,Roubo/Furto
47746,46746,CPF_848,2026-04-03,Total
47747,46747,CPF_383,2025-10-21,Terceiros
47748,46748,CPF_160,2025-08-28,Total
47749,46749,CPF_639,2026-03-16,Terceiros
47750,46750,CPF_774,2025-04-17,Roubo/Furto
47751,46751,CPF_798,2025-10-25,Terceiros
47752,46752,CPF_416,2025-09-08,Terceiros
47753,46753,CPF_493,2026-01-20,Roubo/Furto
47754,46754,CPF_936,2026-03-22,Total
47755,46755,CPF_748,2026-01-22,Roubo/Furto
47756,46756,CPF_13,2025-11-08,Terceiros
47757,46757,CPF_208,2025-11-27,Total
47758,46758,CPF_812,2025-07-05,Terceiros
47759,46759,CPF_996,2025-07-08,Roubo/Furto
47760,46760,CPF_503,2025-10-22,Total
47761,46761,CPF_727,2025-10-13,Total
47762,46762,CPF_138,2025-04-16,Terceiros
47763,46763,CPF_672,2025-10-25,Total
47764,46764,CPF_996,2025-06-09,Terceiros
47765,46765,CPF_163,2026-03-31,Terceiros
47766,46766,CPF_72,2026-03-23,Roubo/Furto
47767,46767,CPF_220,2025-08-29,Terceiros
47768,46768,CPF_754,2026-01-23,Total
47769,46769,CPF_814,2025-08-27,Total
47770,46770,CPF_298,2026-02-14,Total
47771,46771,CPF_799,2025-08-19,Terceiros
47772,46772,CPF_596,2026-03-14,Terceiros
47773,46773,CPF_825,2026-02-01,Total
47774,46774,CPF_945,2025-04-09,Roubo/Furto
47775,46775,CPF_177,2025-10-25,Terceiros
47776,46776,CPF_352,2025-06-20,Total
47777,46777,CPF_195,2025-07-21,Total
47778,46778,CPF_286,2025-08-18,Roubo/Furto
47779,46779,CPF_121,2025-04-28,Total
47780,46780,CPF_386,2026-03-28,Terceiros
47781,46781,CPF_256,2026-03-13,Total
47782,46782,CPF_744,2025-08-03,Total
47783,46783,CPF_363,2026-01-11,Total
47784,46784,CPF_141,2026-01-10,Terceiros
47785,46785,CPF_317,2026-03-30,Terceiros
47786,46786,CPF_130,2025-07-17,Roubo/Furto
47787,46787,CPF_333,2025-08-05,Terceiros
47788,46788,CPF_189,2025-04-16,Terceiros
47789,46789,CPF_548,2025-07-06,Roubo/Furto
47790,46790,CPF_152,2025-09-28,Terceiros
47791,46791,CPF_128,2025-12-01,Total
47792,46792,CPF_383,2025-09-01,Terceiros
47793,46793,CPF_809,2025-07-15,Roubo/Furto
47794,46794,CPF_718,2025-06-04,Roubo/Furto
47795,46795,CPF_437,2025-07-06,Total
47796,46796,CPF_541,2025-12-05,Total
47797,46797,CPF_961,2025-06-25,Total
47798,46798,CPF_643,2025-07-23,Total
47799,46799,CPF_128,2025-06-16,Total
47800,46800,CPF_679,2025-04-10,Total
47801,46801,CPF_905,2026-03-11,Total
47802,46802,CPF_285,2025-11-20,Total
47803,46803,CPF_903,2025-06-19,Terceiros
47804,46804,CPF_580,2025-10-27,Terceiros
47805,46805,CPF_111,2025-11-12,Terceiros
47806,46806,CPF_334,2025-05-19,Terceiros
47807,46807,CPF_170,2025-12-11,Terceiros
47808,46808,CPF_810,2025-05-24,Total
47809,46809,CPF_988,2025-10-16,Roubo/Furto
47810,46810,CPF_132,2025-12-23,Total
47811,46811,CPF_644,2025-06-07,Total
47812,46812,CPF_381,2025-07-01,Roubo/Furto
47813,46813,CPF_482,2026-01-27,Terceiros
47814,46814,CPF_496,2025-07-06,Terceiros
47815,46815,CPF_188,2025-05-18,Total
47816,46816,CPF_731,2026-03-15,Terceiros
47817,46817,CPF_539,2025-07-04,Terceiros
47818,46818,CPF_453,2025-07-23,Terceiros
47819,46819,CPF_523,2025-06-21,Total
47820,46820,CPF_434,2025-04-18,Roubo/Furto
47821,46821,CPF_951,2026-03-21,Terceiros
47822,46822,CPF_864,2025-11-18,Terceiros
47823,46823,CPF_98,2025-09-12,Terceiros
47824,46824,CPF_693,2025-10-12,Total
47825,46825,CPF_371,2025-06-08,Terceiros
47826,46826,CPF_86,2025-05-01,Terceiros
47827,46827,CPF_191,2025-06-17,Roubo/Furto
47828,46828,CPF_455,2025-12-19,Terceiros
47829,46829,CPF_596,2025-07-13,Total
47830,46830,CPF_38,2025-06-11,Terceiros
47831,46831,CPF_216,2025-06-18,Total
47832,46832,CPF_826,2026-01-25,Roubo/Furto
47833,46833,CPF_80,2025-06-08,Roubo/Furto
47834,46834,CPF_431,2025-11-27,Roubo/Furto
47835,46835,CPF_559,2026-01-25,Terceiros
47836,46836,CPF_727,2025-06-14,Total
47837,46837,CPF_6,2025-06-16,Terceiros
47838,46838,CPF_65,2026-02-12,Terceiros
47839,46839,CPF_314,2025-07-19,Terceiros
47840,46840,CPF_495,2025-04-08,Total
47841,46841,CPF_154,2025-11-29,Roubo/Furto
47842,46842,CPF_721,2025-05-29,Roubo/Furto
47843,46843,CPF_314,2026-01-29,Total
47844,46844,CPF_133,2026-01-10,Terceiros
47845,46845,CPF_575,2025-11-20,Total
47846,46846,CPF_737,2025-05-22,Roubo/Furto
47847,46847,CPF_315,2025-04-13,Roubo/Furto
47848,46848,CPF_868,2026-02-04,Roubo/Furto
47849,46849,CPF_491,2025-07-27,Terceiros
47850,46850,CPF_0,2026-03-23,Roubo/Furto
47851,46851,CPF_240,2025-11-02,Roubo/Furto
47852,46852,CPF_275,2026-01-13,Roubo/Furto
47853,46853,CPF_991,2025-06-27,Roubo/Furto
47854,46854,CPF_345,2025-12-21,Roubo/Furto
47855,46855,CPF_988,2026-02-19,Roubo/Furto
47856,46856,CPF_472,2025-05-22,Terceiros
47857,46857,CPF_409,2025-06-21,Roubo/Furto
47858,46858,CPF_91,2025-06-13,Total
47859,46859,CPF_447,2025-12-25,Roubo/Furto
47860,46860,CPF_723,2026-01-08,Roubo/Furto
47861,46861,CPF_15,2026-01-23,Roubo/Furto
47862,46862,CPF_648,2025-11-14,Roubo/Furto
47863,46863,CPF_991,2025-08-06,Roubo/Furto
47864,46864,CPF_32,2025-07-04,Total
47865,46865,CPF_402,2025-07-11,Total
47866,46866,CPF_190,2025-07-10,Terceiros
47867,46867,CPF_960,2026-01-07,Total
47868,46868,CPF_59,2025-07-28,Terceiros
47869,46869,CPF_345,2025-11-02,Terceiros
47870,46870,CPF_6,2025-07-10,Terceiros
47871,46871,CPF_690,2026-03-04,Roubo/Furto
47872,46872,CPF_569,2025-11-24,Roubo/Furto
47873,46873,CPF_646,2025-04-15,Total
47874,46874,CPF_967,2025-12-14,Roubo/Furto
47875,46875,CPF_39,2025-11-29,Total
47876,46876,CPF_27,2025-07-04,Roubo/Furto
47877,46877,CPF_812,2025-07-07,Terceiros
47878,46878,CPF_181,2025-12-31,Roubo/Furto
47879,46879,CPF_163,2025-08-06,Roubo/Furto
47880,46880,CPF_599,2025-10-28,Total
47881,46881,CPF_434,2026-02-05,Total
47882,46882,CPF_328,2025-09-20,Terceiros
47883,46883,CPF_720,2025-12-04,Terceiros
47884,46884,CPF_29,2025-06-16,Total
47885,46885,CPF_937,2026-01-13,Terceiros
47886,46886,CPF_30,2026-03-01,Total
47887,46887,CPF_187,2026-01-14,Total
47888,46888,CPF_983,2025-06-24,Total
47889,46889,CPF_360,2026-03-22,Roubo/Furto
47890,46890,CPF_427,2025-09-05,Roubo/Furto
47891,46891,CPF_134,2025-07-05,Roubo/Furto
47892,46892,CPF_957,2025-12-15,Total
47893,46893,CPF_482,2025-12-18,Terceiros
47894,46894,CPF_337,2026-03-18,Roubo/Furto
47895,46895,CPF_558,2025-07-18,Total
47896,46896,CPF_343,2026-04-02,Terceiros
47897,46897,CPF_262,2025-07-14,Roubo/Furto
47898,46898,CPF_732,2025-11-22,Roubo/Furto
47899,46899,CPF_776,2025-11-27,Terceiros
47900,46900,CPF_940,2025-12-01,Total
47901,46901,CPF_679,2025-11-27,Terceiros
47902,46902,CPF_494,2025-12-09,Roubo/Furto
47903,46903,CPF_148,2025-04-28,Terceiros
47904,46904,CPF_955,2025-12-07,Terceiros
47905,46905,CPF_436,2025-10-31,Total
47906,46906,CPF_575,2025-09-01,Terceiros
47907,46907,CPF_56,2025-07-01,Total
47908,46908,CPF_772,2025-10-20,Terceiros
47909,46909,CPF_408,2025-04-29,Roubo/Furto
47910,46910,CPF_200,2025-10-06,Terceiros
47911,46911,CPF_586,2025-12-03,Roubo/Furto
47912,46912,CPF_473,2025-07-15,Total
47913,46913,CPF_309,2025-06-08,Terceiros
47914,46914,CPF_803,2026-01-13,Roubo/Furto
47915,46915,CPF_921,2025-06-03,Roubo/Furto
47916,46916,CPF_633,2026-03-22,Total
47917,46917,CPF_408,2025-11-17,Total
47918,46918,CPF_866,2025-06-17,Roubo/Furto
47919,46919,CPF_643,2025-10-07,Terceiros
47920,46920,CPF_824,2025-07-11,Terceiros
47921,46921,CPF_886,2025-09-17,Total
47922,46922,CPF_408,2026-01-20,Terceiros
47923,46923,CPF_804,2026-04-01,Terceiros
47924,46924,CPF_516,2025-11-29,Roubo/Furto
47925,46925,CPF_361,2025-06-04,Roubo/Furto
47926,46926,CPF_388,2025-08-28,Terceiros
47927,46927,CPF_491,2025-12-26,Total
47928,46928,CPF_707,2025-05-28,Total
47929,46929,CPF_888,2025-08-09,Roubo/Furto
47930,46930,CPF_292,2025-12-16,Roubo/Furto
47931,46931,CPF_367,2025-08-24,Roubo/Furto
47932,46932,CPF_302,2026-01-26,Total
47933,46933,CPF_176,2025-08-07,Total
47934,46934,CPF_325,2025-08-06,Terceiros
47935,46935,CPF_398,2025-06-08,Terceiros
47936,46936,CPF_935,2025-05-06,Terceiros
47937,46937,CPF_835,2025-04-22,Terceiros
47938,46938,CPF_548,2026-02-27,Terceiros
47939,46939,CPF_322,2025-12-02,Terceiros
47940,46940,CPF_554,2025-08-06,Total
47941,46941,CPF_121,2026-02-05,Total
47942,46942,CPF_540,2025-09-24,Terceiros
47943,46943,CPF_572,2025-07-26,Roubo/Furto
47944,46944,CPF_696,2026-03-29,Roubo/Furto
47945,46945,CPF_402,2025-06-06,Roubo/Furto
47946,46946,CPF_250,2025-11-02,Terceiros
47947,46947,CPF_112,2026-04-02,Total
47948,46948,CPF_756,2026-02-27,Terceiros
47949,46949,CPF_865,2025-09-13,Roubo/Furto
47950,46950,CPF_204,2025-12-26,Terceiros
47951,46951,CPF_429,2025-10-02,Total
47952,46952,CPF_426,2025-11-04,Roubo/Furto
47953,46953,CPF_714,2025-09-25,Total
47954,46954,CPF_748,2026-03-16,Total
47955,46955,CPF_490,2025-11-20,Total
47956,46956,CPF_667,2026-01-23,Roubo/Furto
47957,46957,CPF_650,2025-08-16,Terceiros
47958,46958,CPF_961,2025-10-17,Terceiros
47959,46959,CPF_710,2025-06-08,Total
47960,46960,CPF_545,2025-09-06,Roubo/Furto
47961,46961,CPF_70,2025-10-31,Total
47962,46962,CPF_682,2025-05-23,Terceiros
47963,46963,CPF_623,2026-01-30,Roubo/Furto
47964,46964,CPF_136,2026-02-08,Terceiros
47965,46965,CPF_197,2025-05-17,Roubo/Furto
47966,46966,CPF_247,2025-05-25,Roubo/Furto
47967,46967,CPF_773,2026-01-04,Roubo/Furto
47968,46968,CPF_81,2025-05-06,Roubo/Furto
47969,46969,CPF_212,2025-05-01,Roubo/Furto
47970,46970,CPF_227,2025-12-07,Total
47971,46971,CPF_503,2025-04-29,Terceiros
47972,46972,CPF_929,2025-06-14,Roubo/Furto
47973,46973,CPF_647,2025-08-05,Terceiros
47974,46974,CPF_571,2025-11-26,Roubo/Furto
47975,46975,CPF_767,2025-04-30,Terceiros
47976,46976,CPF_846,2026-04-03,Roubo/Furto
47977,46977,CPF_567,2025-05-25,Total
47978,46978,CPF_403,2025-10-17,Total
47979,46979,CPF_260,2025-12-14,Terceiros
47980,46980,CPF_468,2025-07-16,Terceiros
47981,46981,CPF_656,2025-08-22,Total
47982,46982,CPF_221,2025-05-23,Terceiros
47983,46983,CPF_353,2025-05-31,Roubo/Furto
47984,46984,CPF_131,2025-11-20,Terceiros
47985,46985,CPF_363,2025-11-22,Roubo/Furto
47986,46986,CPF_260,2025-07-14,Total
47987,46987,CPF_229,2025-11-08,Total
47988,46988,CPF_137,2025-12-24,Terceiros
47989,46989,CPF_330,2025-10-15,Roubo/Furto
47990,46990,CPF_895,2025-12-17,Terceiros
47991,46991,CPF_163,2025-12-19,Roubo/Furto
47992,46992,CPF_17,2025-11-29,Terceiros
47993,46993,CPF_34,2025-08-16,Terceiros
47994,46994,CPF_975,2025-06-04,Terceiros
47995,46995,CPF_407,2025-10-02,Terceiros
47996,46996,CPF_839,2025-07-15,Total
47997,46997,CPF_817,2025-08-08,Roubo/Furto
47998,46998,CPF_582,2025-04-09,Terceiros
47999,46999,CPF_584,2025-04-16,Roubo/Furto
48000,47000,CPF_725,2025-08-30,Terceiros
48001,47001,CPF_526,2025-08-07,Total
48002,47002,CPF_113,2025-06-11,Terceiros
48003,47003,CPF_976,2026-03-13,Terceiros
48004,47004,CPF_973,2025-05-04,Terceiros
48005,47005,CPF_220,2026-02-17,Terceiros
48006,47006,CPF_300,2025-10-17,Roubo/Furto
48007,47007,CPF_75,2026-02-18,Total
48008,47008,CPF_131,2025-04-29,Roubo/Furto
48009,47009,CPF_85,2025-11-06,Terceiros
48010,47010,CPF_474,2025-07-27,Roubo/Furto
48011,47011,CPF_625,2025-12-05,Total
48012,47012,CPF_803,2025-06-09,Terceiros
48013,47013,CPF_246,2026-01-14,Terceiros
48014,47014,CPF_133,2026-02-18,Total
48015,47015,CPF_989,2025-12-12,Terceiros
48016,47016,CPF_85,2025-06-25,Roubo/Furto
48017,47017,CPF_245,2026-02-03,Total
48018,47018,CPF_710,2025-06-13,Terceiros
48019,47019,CPF_250,2025-12-15,Roubo/Furto
48020,47020,CPF_10,2025-08-23,Total
48021,47021,CPF_854,2025-10-31,Roubo/Furto
48022,47022,CPF_555,2025-08-19,Terceiros
48023,47023,CPF_261,2025-10-01,Terceiros
48024,47024,CPF_251,2025-05-03,Total
48025,47025,CPF_880,2025-07-23,Total
48026,47026,CPF_943,2025-05-23,Total
48027,47027,CPF_218,2025-06-30,Roubo/Furto
48028,47028,CPF_390,2025-12-18,Roubo/Furto
48029,47029,CPF_385,2026-03-27,Total
48030,47030,CPF_212,2025-10-16,Roubo/Furto
48031,47031,CPF_161,2025-12-14,Roubo/Furto
48032,47032,CPF_162,2025-08-06,Total
48033,47033,CPF_232,2025-04-19,Total
48034,47034,CPF_351,2025-10-26,Total
48035,47035,CPF_254,2025-07-20,Roubo/Furto
48036,47036,CPF_227,2025-11-16,Terceiros
48037,47037,CPF_32,2025-11-24,Roubo/Furto
48038,47038,CPF_857,2025-06-06,Terceiros
48039,47039,CPF_905,2025-04-13,Roubo/Furto
48040,47040,CPF_831,2025-09-17,Roubo/Furto
48041,47041,CPF_710,2025-08-09,Roubo/Furto
48042,47042,CPF_581,2025-12-05,Roubo/Furto
48043,47043,CPF_82,2025-09-18,Total
48044,47044,CPF_994,2025-06-06,Total
48045,47045,CPF_139,2025-06-19,Terceiros
48046,47046,CPF_260,2025-08-18,Roubo/Furto
48047,47047,CPF_927,2025-05-20,Total
48048,47048,CPF_733,2025-06-25,Roubo/Furto
48049,47049,CPF_619,2025-04-10,Total
48050,47050,CPF_626,2025-05-24,Total
48051,47051,CPF_333,2025-12-14,Roubo/Furto
48052,47052,CPF_23,2025-07-16,Roubo/Furto
48053,47053,CPF_664,2026-03-12,Total
48054,47054,CPF_941,2025-10-15,Terceiros
48055,47055,CPF_650,2025-06-14,Roubo/Furto
48056,47056,CPF_348,2025-07-04,Terceiros
48057,47057,CPF_131,2025-10-08,Roubo/Furto
48058,47058,CPF_382,2025-09-24,Roubo/Furto
48059,47059,CPF_226,2025-12-31,Terceiros
48060,47060,CPF_439,2026-03-12,Roubo/Furto
48061,47061,CPF_945,2026-01-22,Total
48062,47062,CPF_718,2026-03-10,Terceiros
48063,47063,CPF_781,2025-12-11,Total
48064,47064,CPF_516,2026-01-20,Terceiros
48065,47065,CPF_968,2025-08-10,Total
48066,47066,CPF_304,2025-12-04,Roubo/Furto
48067,47067,CPF_872,2025-07-01,Roubo/Furto
48068,47068,CPF_721,2025-06-08,Terceiros
48069,47069,CPF_160,2025-04-14,Total
48070,47070,CPF_793,2026-02-27,Terceiros
48071,47071,CPF_667,2025-10-12,Terceiros
48072,47072,CPF_737,2026-03-03,Terceiros
48073,47073,CPF_69,2026-02-08,Total
48074,47074,CPF_314,2025-04-14,Total
48075,47075,CPF_210,2025-05-24,Roubo/Furto
48076,47076,CPF_231,2025-12-23,Total
48077,47077,CPF_122,2025-07-14,Roubo/Furto
48078,47078,CPF_218,2025-10-01,Roubo/Furto
48079,47079,CPF_836,2025-09-05,Total
48080,47080,CPF_924,2025-09-05,Roubo/Furto
48081,47081,CPF_667,2025-10-11,Roubo/Furto
48082,47082,CPF_491,2025-09-19,Roubo/Furto
48083,47083,CPF_980,2025-05-05,Roubo/Furto
48084,47084,CPF_658,2026-01-13,Total
48085,47085,CPF_642,2025-05-04,Roubo/Furto
48086,47086,CPF_133,2025-04-19,Roubo/Furto
48087,47087,CPF_799,2026-01-01,Terceiros
48088,47088,CPF_176,2025-08-08,Terceiros
48089,47089,CPF_428,2025-10-07,Terceiros
48090,47090,CPF_216,2025-05-16,Roubo/Furto
48091,47091,CPF_693,2025-08-27,Total
48092,47092,CPF_728,2025-09-15,Total
48093,47093,CPF_350,2026-01-22,Roubo/Furto
48094,47094,CPF_952,2025-04-18,Roubo/Furto
48095,47095,CPF_450,2025-07-22,Total
48096,47096,CPF_376,2025-10-06,Roubo/Furto
48097,47097,CPF_389,2025-08-15,Terceiros
48098,47098,CPF_426,2025-05-11,Total
48099,47099,CPF_359,2026-02-04,Roubo/Furto
48100,47100,CPF_680,2026-01-16,Roubo/Furto
48101,47101,CPF_691,2025-10-08,Roubo/Furto
48102,47102,CPF_945,2026-01-08,Terceiros
48103,47103,CPF_975,2025-12-23,Terceiros
48104,47104,CPF_103,2025-12-11,Roubo/Furto
48105,47105,CPF_588,2025-06-13,Total
48106,47106,CPF_505,2026-01-29,Roubo/Furto
48107,47107,CPF_331,2025-05-30,Roubo/Furto
48108,47108,CPF_894,2026-02-03,Terceiros
48109,47109,CPF_726,2025-11-01,Roubo/Furto
48110,47110,CPF_17,2025-04-20,Terceiros
48111,47111,CPF_547,2026-02-25,Roubo/Furto
48112,47112,CPF_555,2025-09-11,Roubo/Furto
48113,47113,CPF_547,2025-10-08,Terceiros
48114,47114,CPF_586,2026-03-17,Roubo/Furto
48115,47115,CPF_408,2025-06-02,Roubo/Furto
48116,47116,CPF_367,2025-06-05,Terceiros
48117,47117,CPF_403,2025-10-20,Total
48118,47118,CPF_488,2025-12-14,Roubo/Furto
48119,47119,CPF_77,2025-11-17,Total
48120,47120,CPF_284,2025-10-01,Total
48121,47121,CPF_499,2025-10-14,Terceiros
48122,47122,CPF_713,2025-06-19,Terceiros
48123,47123,CPF_108,2026-03-09,Roubo/Furto
48124,47124,CPF_200,2025-04-17,Total
48125,47125,CPF_99,2025-05-23,Terceiros
48126,47126,CPF_953,2025-06-03,Roubo/Furto
48127,47127,CPF_383,2025-05-01,Total
48128,47128,CPF_908,2025-05-22,Roubo/Furto
48129,47129,CPF_521,2025-09-05,Total
48130,47130,CPF_683,2025-04-07,Terceiros
48131,47131,CPF_409,2025-09-28,Total
48132,47132,CPF_887,2026-02-09,Roubo/Furto
48133,47133,CPF_938,2026-03-24,Roubo/Furto
48134,47134,CPF_990,2026-01-23,Roubo/Furto
48135,47135,CPF_749,2025-10-19,Total
48136,47136,CPF_626,2025-06-17,Total
48137,47137,CPF_584,2025-10-11,Terceiros
48138,47138,CPF_576,2025-05-09,Roubo/Furto
48139,47139,CPF_201,2026-02-10,Total
48140,47140,CPF_496,2025-04-25,Roubo/Furto
48141,47141,CPF_320,2025-09-19,Roubo/Furto
48142,47142,CPF_997,2026-03-27,Total
48143,47143,CPF_999,2025-07-12,Terceiros
48144,47144,CPF_756,2026-01-15,Terceiros
48145,47145,CPF_710,2025-04-11,Roubo/Furto
48146,47146,CPF_821,2025-08-07,Roubo/Furto
48147,47147,CPF_256,2025-04-16,Roubo/Furto
48148,47148,CPF_210,2025-07-17,Total
48149,47149,CPF_719,2025-08-23,Terceiros
48150,47150,CPF_381,2025-07-23,Terceiros
48151,47151,CPF_687,2025-11-04,Total
48152,47152,CPF_589,2025-12-13,Terceiros
48153,47153,CPF_95,2025-11-08,Total
48154,47154,CPF_539,2025-11-02,Roubo/Furto
48155,47155,CPF_391,2025-08-21,Terceiros
48156,47156,CPF_946,2026-01-20,Terceiros
48157,47157,CPF_186,2025-11-25,Terceiros
48158,47158,CPF_884,2026-03-28,Roubo/Furto
48159,47159,CPF_800,2025-10-14,Roubo/Furto
48160,47160,CPF_624,2025-07-04,Roubo/Furto
48161,47161,CPF_200,2025-08-20,Roubo/Furto
48162,47162,CPF_365,2025-06-07,Terceiros
48163,47163,CPF_642,2025-06-11,Total
48164,47164,CPF_679,2026-01-15,Terceiros
48165,47165,CPF_541,2025-10-04,Terceiros
48166,47166,CPF_264,2025-04-16,Total
48167,47167,CPF_790,2026-02-09,Roubo/Furto
48168,47168,CPF_394,2025-07-17,Terceiros
48169,47169,CPF_866,2025-08-10,Terceiros
48170,47170,CPF_469,2025-04-13,Terceiros
